date,line,station,geton,getoff,update,sum
20200418,A,계양,5341,4758,20200421,10099
20200418,A,검암,3994,4201,20200421,8195
20200418,A,청라국제도시,2897,2901,20200421,5798
20200418,A,운서,4747,4870,20200421,9617
20200418,A,공항화물청사,1296,1349,20200421,2645
20200418,A,인천공항1터미널,2743,2649,20200421,5392
20200418,A,인천공항2터미널,1430,1245,20200421,2675
20200418,A,영종,1968,2150,20200421,4118
20200419,A,서울역,3966,3625,20200422,7591
20200419,A,공덕,734,1060,20200422,1794
20200419,A,홍대입구,4890,4811,20200422,9701
20200419,A,디지털미디어시티,2240,2259,20200422,4499
20200419,A,마곡나루,1142,1200,20200422,2342
20200419,A,김포공항,4985,2380,20200422,7365
20200419,A,계양,3339,3171,20200422,6510
20200419,A,검암,2788,2770,20200422,5558
20200419,A,청라국제도시,1980,1814,20200422,3794
20200419,A,운서,3552,3886,20200422,7438
20200419,A,공항화물청사,864,991,20200422,1855
20200419,A,인천공항1터미널,2426,2326,20200422,4752
20200419,A,인천공항2터미널,1382,1170,20200422,2552
20200419,A,영종,1493,1419,20200422,2912
20200420,A,서울역,5249,4734,20200423,9983
20200420,A,공덕,1802,2345,20200423,4147
20200420,A,홍대입구,6368,6686,20200423,13054
20200420,A,디지털미디어시티,11812,10844,20200423,22656
20200420,A,마곡나루,6793,6443,20200423,13236
20200420,A,김포공항,6019,4061,20200423,10080
20200420,A,계양,8517,7672,20200423,16189
20200420,A,검암,6705,6373,20200423,13078
20200420,A,청라국제도시,5544,5200,20200423,10744
20200420,A,운서,5096,5199,20200423,10295
20200420,A,공항화물청사,2150,2453,20200423,4603
20200420,A,인천공항1터미널,3088,2978,20200423,6066
20200420,A,인천공항2터미널,1607,1500,20200423,3107
20200420,A,영종,2398,2382,20200423,4780
20200421,A,서울역,4856,4472,20200424,9328
20200421,A,공덕,1830,2376,20200424,4206
20200421,A,홍대입구,6523,6914,20200424,13437
20200421,A,디지털미디어시티,12004,11012,20200424,23016
20200421,A,마곡나루,6966,6370,20200424,13336
20200421,A,김포공항,5858,3960,20200424,9818
20200421,A,계양,8598,7780,20200424,16378
20200421,A,검암,6683,6356,20200424,13039
20200421,A,청라국제도시,5594,5260,20200424,10854
20200421,A,운서,5349,5432,20200424,10781
20200421,A,공항화물청사,2316,2532,20200424,4848
20200421,A,인천공항1터미널,3246,3150,20200424,6396
20200421,A,인천공항2터미널,1650,1459,20200424,3109
20200421,A,영종,2421,2402,20200424,4823
20200422,A,서울역,4998,4565,20200425,9563
20200422,A,공덕,1864,2351,20200425,4215
20200422,A,홍대입구,6666,6931,20200425,13597
20200422,A,디지털미디어시티,11876,10926,20200425,22802
20200422,A,마곡나루,7041,6425,20200425,13466
20200422,A,김포공항,5926,4090,20200425,10016
20200422,A,계양,8364,7660,20200425,16024
20200422,A,검암,6629,6317,20200425,12946
20200422,A,청라국제도시,5594,5245,20200425,10839
20200422,A,운서,5208,5237,20200425,10445
20200422,A,공항화물청사,2224,2516,20200425,4740
20200422,A,인천공항1터미널,3333,3272,20200425,6605
20200422,A,인천공항2터미널,1704,1524,20200425,3228
20200422,A,영종,2329,2389,20200425,4718
20200423,A,서울역,5215,4812,20200426,10027
20200423,A,공덕,1852,2394,20200426,4246
20200423,A,홍대입구,6941,7390,20200426,14331
20200423,A,디지털미디어시티,12187,11260,20200426,23447
20200423,A,마곡나루,7172,6622,20200426,13794
20200423,A,김포공항,6345,4147,20200426,10492
20200423,A,계양,8565,7835,20200426,16400
20200423,A,검암,6782,6540,20200426,13322
20200423,A,청라국제도시,5752,5378,20200426,11130
20200423,A,운서,5456,5477,20200426,10933
20200423,A,공항화물청사,2265,2501,20200426,4766
20200423,A,인천공항1터미널,3276,3154,20200426,6430
20200423,A,인천공항2터미널,1695,1507,20200426,3202
20200423,A,영종,2375,2359,20200426,4734
20200424,A,서울역,6561,6067,20200427,12628
20200424,A,공덕,2042,2663,20200427,4705
20200424,A,홍대입구,8136,8756,20200427,16892
20200424,A,디지털미디어시티,12285,11188,20200427,23473
20200424,A,마곡나루,7506,6666,20200427,14172
20200424,A,김포공항,7005,4640,20200427,11645
20200424,A,계양,8850,7994,20200427,16844
20200424,A,검암,7035,6689,20200427,13724
20200424,A,청라국제도시,5915,5509,20200427,11424
20200424,A,운서,5784,5622,20200427,11406
20200424,A,공항화물청사,2222,2532,20200427,4754
20200424,A,인천공항1터미널,3258,3223,20200427,6481
20200424,A,인천공항2터미널,1694,1482,20200427,3176
20200424,A,영종,2568,2633,20200427,5201
20200425,A,서울역,4738,4637,20200428,9375
20200425,A,공덕,1237,1693,20200428,2930
20200425,A,홍대입구,8338,8545,20200428,16883
20200425,A,디지털미디어시티,4168,3900,20200428,8068
20200425,A,마곡나루,2063,2198,20200428,4261
20200425,A,김포공항,5499,3166,20200428,8665
20200425,A,계양,5533,5051,20200428,10584
20200425,A,검암,4192,4260,20200428,8452
20200425,A,청라국제도시,3120,3126,20200428,6246
20200425,A,운서,4771,4976,20200428,9747
20200425,A,공항화물청사,1212,1257,20200428,2469
20200425,A,인천공항1터미널,2821,2734,20200428,5555
20200425,A,인천공항2터미널,1346,1187,20200428,2533
20200425,A,영종,2213,2285,20200428,4498
20200426,A,서울역,4520,4274,20200429,8794
20200426,A,공덕,822,1147,20200429,1969
20200426,A,홍대입구,6428,6155,20200429,12583
20200426,A,디지털미디어시티,2591,2659,20200429,5250
20200426,A,마곡나루,1503,1604,20200429,3107
20200426,A,김포공항,5659,2979,20200429,8638
20200426,A,계양,3938,3671,20200429,7609
20200426,A,검암,3245,3405,20200429,6650
20200426,A,청라국제도시,2351,2272,20200429,4623
20200426,A,운서,3824,4310,20200429,8134
20200426,A,공항화물청사,955,1011,20200429,1966
20200426,A,인천공항1터미널,2905,2770,20200429,5675
20200426,A,인천공항2터미널,1435,1239,20200429,2674
20200426,A,영종,1896,1801,20200429,3697
20200427,A,서울역,5582,5050,20200430,10632
20200427,A,공덕,1960,2442,20200430,4402
20200427,A,홍대입구,6824,7068,20200430,13892
20200427,A,디지털미디어시티,12244,11340,20200430,23584
20200427,A,마곡나루,7255,6826,20200430,14081
20200427,A,김포공항,7078,4606,20200430,11684
20200427,A,계양,8901,8119,20200430,17020
20200427,A,검암,7025,6695,20200430,13720
20200427,A,청라국제도시,5856,5486,20200430,11342
20200427,A,운서,5568,5668,20200430,11236
20200427,A,공항화물청사,2277,2515,20200430,4792
20200427,A,인천공항1터미널,3332,3263,20200430,6595
20200427,A,인천공항2터미널,1719,1509,20200430,3228
20200427,A,영종,2554,2647,20200430,5201
20200428,A,서울역,5645,5145,20200501,10790
20200428,A,공덕,1986,2554,20200501,4540
20200428,A,홍대입구,7275,7573,20200501,14848
20200428,A,디지털미디어시티,12538,11590,20200501,24128
20200428,A,마곡나루,7541,6856,20200501,14397
20200428,A,김포공항,6841,4900,20200501,11741
20200428,A,계양,8954,8037,20200501,16991
20200428,A,검암,7215,6790,20200501,14005
20200428,A,청라국제도시,5946,5578,20200501,11524
20200428,A,운서,5703,5803,20200501,11506
20200428,A,공항화물청사,2275,2571,20200501,4846
20200428,A,인천공항1터미널,3360,3305,20200501,6665
20200428,A,인천공항2터미널,1715,1582,20200501,3297
20200428,A,영종,2667,2606,20200501,5273
20200429,A,서울역,6900,7346,20200502,14246
20200429,A,공덕,2122,2754,20200502,4876
20200429,A,홍대입구,8261,8657,20200502,16918
20200429,A,디지털미디어시티,13035,11656,20200502,24691
20200429,A,마곡나루,8030,7015,20200502,15045
20200429,A,김포공항,8008,5649,20200502,13657
20200429,A,계양,9257,8109,20200502,17366
20200429,A,검암,7396,7088,20200502,14484
20200429,A,청라국제도시,6244,5821,20200502,12065
20200429,A,운서,6160,5995,20200502,12155
20200429,A,공항화물청사,2304,2541,20200502,4845
20200429,A,인천공항1터미널,3576,3450,20200502,7026
20200429,A,인천공항2터미널,1810,1541,20200502,3351
20200429,A,영종,2738,2807,20200502,5545
20200430,A,서울역,5032,6331,20200503,11363
20200430,A,공덕,1122,1471,20200503,2593
20200430,A,홍대입구,7672,7922,20200503,15594
20200430,A,디지털미디어시티,3729,3298,20200503,7027
20200430,A,마곡나루,2042,2075,20200503,4117
20200430,A,김포공항,6064,4261,20200503,10325
20200430,A,계양,5485,4756,20200503,10241
20200430,A,검암,4190,4163,20200503,8353
20200430,A,청라국제도시,3153,2984,20200503,6137
20200430,A,운서,4912,5055,20200503,9967
20200430,A,공항화물청사,1207,1273,20200503,2480
20200430,A,인천공항1터미널,3612,3835,20200503,7447
20200430,A,인천공항2터미널,1525,1341,20200503,2866
20200430,A,영종,2050,2252,20200503,4302
20200501,A,영종,2217,2296,20200504,4513
20200501,A,인천공항2터미널,1471,1228,20200504,2699
20200501,A,인천공항1터미널,3461,3535,20200504,6996
20200501,A,공항화물청사,1327,1460,20200504,2787
20200501,A,운서,4936,4979,20200504,9915
20200501,A,청라국제도시,3071,2858,20200504,5929
20200501,A,검암,4354,4322,20200504,8676
20200501,A,계양,5394,4985,20200504,10379
20200501,A,김포공항,6202,3774,20200504,9976
20200501,A,마곡나루,1999,2012,20200504,4011
20200501,A,디지털미디어시티,4170,3894,20200504,8064
20200501,A,홍대입구,7870,7992,20200504,15862
20200501,A,공덕,1128,1455,20200504,2583
20200501,A,서울역,5359,5615,20200504,10974
20200502,A,영종,2217,2245,20200505,4462
20200502,A,인천공항2터미널,1338,1179,20200505,2517
20200502,A,인천공항1터미널,3098,3011,20200505,6109
20200502,A,공항화물청사,1224,1286,20200505,2510
20200502,A,운서,4654,4589,20200505,9243
20200502,A,청라국제도시,2988,2928,20200505,5916
20200502,A,검암,4065,4197,20200505,8262
20200502,A,계양,5148,4824,20200505,9972
20200502,A,김포공항,6151,3151,20200505,9302
20200502,A,마곡나루,1914,1958,20200505,3872
20200502,A,디지털미디어시티,3496,3401,20200505,6897
20200502,A,홍대입구,8172,8006,20200505,16178
20200502,A,공덕,1003,1384,20200505,2387
20200502,A,서울역,5765,5207,20200505,10972
20200503,A,영종,1774,1719,20200506,3493
20200503,A,인천공항2터미널,1393,1282,20200506,2675
20200503,A,인천공항1터미널,2911,2755,20200506,5666
20200503,A,공항화물청사,969,1000,20200506,1969
20200503,A,운서,4107,4484,20200506,8591
20200503,A,청라국제도시,2404,2243,20200506,4647
20200503,A,검암,3377,3673,20200506,7050
20200503,A,계양,4032,3988,20200506,8020
20200503,A,김포공항,7182,3007,20200506,10189
20200503,A,마곡나루,1533,1717,20200506,3250
20200503,A,디지털미디어시티,2509,2613,20200506,5122
20200503,A,홍대입구,6683,6475,20200506,13158
20200503,A,공덕,816,1226,20200506,2042
20200503,A,서울역,6282,4880,20200506,11162
20200504,A,영종,2431,2549,20200507,4980
20200504,A,인천공항2터미널,1612,1369,20200507,2981
20200504,A,인천공항1터미널,3271,3303,20200507,6574
20200504,A,공항화물청사,1977,2190,20200507,4167
20200504,A,운서,5440,5571,20200507,11011
20200504,A,청라국제도시,4856,4556,20200507,9412
20200504,A,검암,5923,5813,20200507,11736
20200504,A,계양,7593,6843,20200507,14436
20200504,A,김포공항,7030,3674,20200507,10704
20200504,A,마곡나루,4165,3980,20200507,8145
20200504,A,디지털미디어시티,8803,8315,20200507,17118
20200504,A,홍대입구,7636,8002,20200507,15638
20200504,A,공덕,1482,2164,20200507,3646
20200504,A,서울역,5813,4891,20200507,10704
20200505,A,서울역,5218,3903,20200508,9121
20200505,A,공덕,906,1192,20200508,2098
20200505,A,홍대입구,6886,6688,20200508,13574
20200505,A,디지털미디어시티,3106,3171,20200508,6277
20200505,A,마곡나루,1701,1908,20200508,3609
20200505,A,김포공항,6477,3113,20200508,9590
20200505,A,계양,4483,4197,20200508,8680
20200505,A,검암,3311,3639,20200508,6950
20200505,A,청라국제도시,2580,2542,20200508,5122
20200505,A,운서,4142,4303,20200508,8445
20200505,A,공항화물청사,1108,1180,20200508,2288
20200505,A,인천공항1터미널,3028,2888,20200508,5916
20200505,A,인천공항2터미널,1322,1150,20200508,2472
20200505,A,영종,1863,1821,20200508,3684
20200506,A,서울역,6043,5468,20200509,11511
20200506,A,공덕,2019,2569,20200509,4588
20200506,A,홍대입구,7662,7855,20200509,15517
20200506,A,디지털미디어시티,12772,11675,20200509,24447
20200506,A,마곡나루,7356,6791,20200509,14147
20200506,A,김포공항,7980,4604,20200509,12584
20200506,A,계양,9227,8310,20200509,17537
20200506,A,검암,7286,6997,20200509,14283
20200506,A,청라국제도시,6133,5655,20200509,11788
20200506,A,운서,5807,5727,20200509,11534
20200506,A,공항화물청사,2364,2619,20200509,4983
20200506,A,인천공항1터미널,3376,3334,20200509,6710
20200506,A,인천공항2터미널,1644,1446,20200509,3090
20200506,A,영종,2836,2748,20200509,5584
20200507,A,서울역,6105,5659,20200510,11764
20200507,A,공덕,2033,2527,20200510,4560
20200507,A,홍대입구,7997,8017,20200510,16014
20200507,A,디지털미디어시티,12965,11922,20200510,24887
20200507,A,마곡나루,7678,7112,20200510,14790
20200507,A,김포공항,7400,4594,20200510,11994
20200507,A,계양,9269,8364,20200510,17633
20200507,A,검암,7302,7077,20200510,14379
20200507,A,청라국제도시,6198,5792,20200510,11990
20200507,A,운서,5822,5714,20200510,11536
20200507,A,공항화물청사,2405,2623,20200510,5028
20200507,A,인천공항1터미널,3293,3231,20200510,6524
20200507,A,인천공항2터미널,1716,1565,20200510,3281
20200507,A,영종,2756,2747,20200510,5503
20200508,A,서울역,7696,7944,20200511,15640
20200508,A,공덕,2049,2681,20200511,4730
20200508,A,홍대입구,8138,8555,20200511,16693
20200508,A,디지털미디어시티,13897,11967,20200511,25864
20200508,A,마곡나루,8124,6976,20200511,15100
20200508,A,김포공항,7741,4847,20200511,12588
20200508,A,계양,9375,8773,20200511,18148
20200508,A,검암,7641,7201,20200511,14842
20200508,A,청라국제도시,6180,5993,20200511,12173
20200508,A,운서,5766,5481,20200511,11247
20200508,A,공항화물청사,2311,2538,20200511,4849
20200508,A,인천공항1터미널,3273,3272,20200511,6545
20200508,A,인천공항2터미널,1683,1444,20200511,3127
20200508,A,영종,2663,2821,20200511,5484
20200509,A,서울역,5138,5220,20200512,10358
20200509,A,공덕,1103,1799,20200512,2902
20200509,A,홍대입구,6976,7418,20200512,14394
20200509,A,디지털미디어시티,3933,3648,20200512,7581
20200509,A,마곡나루,1640,1758,20200512,3398
20200509,A,김포공항,5550,3351,20200512,8901
20200509,A,계양,5084,4444,20200512,9528
20200509,A,검암,3752,3759,20200512,7511
20200509,A,청라국제도시,2863,2818,20200512,5681
20200509,A,운서,4179,4274,20200512,8453
20200509,A,공항화물청사,1198,1227,20200512,2425
20200509,A,인천공항1터미널,2346,2311,20200512,4657
20200509,A,인천공항2터미널,1295,1133,20200512,2428
20200509,A,영종,1947,2011,20200512,3958
20200510,A,서울역,5589,4745,20200513,10334
20200510,A,공덕,936,1166,20200513,2102
20200510,A,홍대입구,6421,6197,20200513,12618
20200510,A,디지털미디어시티,2960,3023,20200513,5983
20200510,A,마곡나루,1435,1646,20200513,3081
20200510,A,김포공항,5815,3538,20200513,9353
20200510,A,계양,4306,3822,20200513,8128
20200510,A,검암,3344,3444,20200513,6788
20200510,A,청라국제도시,2461,2331,20200513,4792
20200510,A,운서,3949,4392,20200513,8341
20200510,A,공항화물청사,940,1064,20200513,2004
20200510,A,인천공항1터미널,2874,2664,20200513,5538
20200510,A,인천공항2터미널,1393,1273,20200513,2666
20200510,A,영종,1792,1787,20200513,3579
20200511,A,영종,2590,2551,20200514,5141
20200511,A,인천공항2터미널,1647,1443,20200514,3090
20200511,A,인천공항1터미널,3076,3022,20200514,6098
20200511,A,공항화물청사,2270,2493,20200514,4763
20200511,A,운서,5423,5540,20200514,10963
20200511,A,청라국제도시,6073,5629,20200514,11702
20200511,A,검암,7217,6808,20200514,14025
20200511,A,계양,9253,8454,20200514,17707
20200511,A,김포공항,7015,4823,20200514,11838
20200511,A,마곡나루,7441,6903,20200514,14344
20200511,A,디지털미디어시티,12899,11662,20200514,24561
20200511,A,홍대입구,6977,7184,20200514,14161
20200511,A,공덕,1935,2529,20200514,4464
20200511,A,서울역,6163,5507,20200514,11670
20200512,A,서울역,5831,5224,20200515,11055
20200512,A,공덕,1978,2491,20200515,4469
20200512,A,홍대입구,6921,7153,20200515,14074
20200512,A,디지털미디어시티,12833,11752,20200515,24585
20200512,A,마곡나루,7488,6933,20200515,14421
20200512,A,김포공항,7460,5062,20200515,12522
20200512,A,계양,9084,8208,20200515,17292
20200512,A,검암,7282,7047,20200515,14329
20200512,A,청라국제도시,6046,5699,20200515,11745
20200512,A,운서,5671,5671,20200515,11342
20200512,A,공항화물청사,2359,2620,20200515,4979
20200512,A,인천공항1터미널,3119,3060,20200515,6179
20200512,A,인천공항2터미널,1674,1464,20200515,3138
20200512,A,영종,2564,2713,20200515,5277
20200513,A,서울역,5733,5356,20200516,11089
20200513,A,공덕,2014,2590,20200516,4604
20200513,A,홍대입구,6856,6975,20200516,13831
20200513,A,디지털미디어시티,12504,11516,20200516,24020
20200513,A,마곡나루,7667,6966,20200516,14633
20200513,A,김포공항,7206,4474,20200516,11680
20200513,A,계양,9119,8280,20200516,17399
20200513,A,검암,7138,6962,20200516,14100
20200513,A,청라국제도시,5968,5663,20200516,11631
20200513,A,운서,5621,5666,20200516,11287
20200513,A,공항화물청사,2363,2613,20200516,4976
20200513,A,인천공항1터미널,3249,3259,20200516,6508
20200513,A,인천공항2터미널,1712,1494,20200516,3206
20200513,A,영종,2618,2643,20200516,5261
20200514,A,영종,2480,2515,20200517,4995
20200514,A,인천공항2터미널,1685,1585,20200517,3270
20200514,A,인천공항1터미널,3120,3014,20200517,6134
20200514,A,공항화물청사,2297,2563,20200517,4860
20200514,A,운서,5447,5506,20200517,10953
20200514,A,청라국제도시,5937,5554,20200517,11491
20200514,A,검암,7108,7004,20200517,14112
20200514,A,계양,8909,8130,20200517,17039
20200514,A,김포공항,7754,4635,20200517,12389
20200514,A,마곡나루,7543,7049,20200517,14592
20200514,A,디지털미디어시티,12420,11670,20200517,24090
20200514,A,홍대입구,6511,6662,20200517,13173
20200514,A,공덕,1966,2517,20200517,4483
20200514,A,서울역,6216,5397,20200517,11613
20200515,A,영종,2349,2463,20200518,4812
20200515,A,인천공항2터미널,1700,1446,20200518,3146
20200515,A,인천공항1터미널,2953,2943,20200518,5896
20200515,A,공항화물청사,2160,2428,20200518,4588
20200515,A,운서,5272,5269,20200518,10541
20200515,A,청라국제도시,5805,5423,20200518,11228
20200515,A,검암,6817,6510,20200518,13327
20200515,A,계양,8717,7868,20200518,16585
20200515,A,김포공항,7798,4677,20200518,12475
20200515,A,마곡나루,7325,6379,20200518,13704
20200515,A,디지털미디어시티,12537,11289,20200518,23826
20200515,A,홍대입구,6102,6480,20200518,12582
20200515,A,공덕,1914,2617,20200518,4531
20200515,A,서울역,7086,6971,20200518,14057
20200516,A,영종,2021,2018,20200519,4039
20200516,A,인천공항2터미널,1461,1260,20200519,2721
20200516,A,인천공항1터미널,2554,2526,20200519,5080
20200516,A,공항화물청사,1240,1267,20200519,2507
20200516,A,운서,4757,4745,20200519,9502
20200516,A,청라국제도시,2918,2899,20200519,5817
20200516,A,검암,4022,4146,20200519,8168
20200516,A,계양,5303,4706,20200519,10009
20200516,A,김포공항,6087,3589,20200519,9676
20200516,A,마곡나루,1886,2024,20200519,3910
20200516,A,디지털미디어시티,4319,4172,20200519,8491
20200516,A,홍대입구,5573,5616,20200519,11189
20200516,A,공덕,1194,1836,20200519,3030
20200516,A,서울역,4855,5033,20200519,9888
20200517,A,영종,1736,1630,20200520,3366
20200517,A,인천공항2터미널,1376,1228,20200520,2604
20200517,A,인천공항1터미널,2723,2594,20200520,5317
20200517,A,공항화물청사,963,1008,20200520,1971
20200517,A,운서,4007,4328,20200520,8335
20200517,A,청라국제도시,2271,2226,20200520,4497
20200517,A,검암,3229,3407,20200520,6636
20200517,A,계양,3906,3792,20200520,7698
20200517,A,김포공항,5880,3376,20200520,9256
20200517,A,마곡나루,1496,1614,20200520,3110
20200517,A,디지털미디어시티,3080,2996,20200520,6076
20200517,A,홍대입구,4805,4428,20200520,9233
20200517,A,공덕,950,1309,20200520,2259
20200517,A,서울역,4921,4362,20200520,9283
20200518,A,서울역,5774,5226,20200521,11000
20200518,A,공덕,1895,2397,20200521,4292
20200518,A,홍대입구,5733,6022,20200521,11755
20200518,A,디지털미디어시티,12497,11267,20200521,23764
20200518,A,마곡나루,7056,6566,20200521,13622
20200518,A,김포공항,7102,4723,20200521,11825
20200518,A,계양,8625,7786,20200521,16411
20200518,A,검암,6808,6391,20200521,13199
20200518,A,청라국제도시,5623,5251,20200521,10874
20200518,A,운서,5018,5014,20200521,10032
20200518,A,공항화물청사,2193,2501,20200521,4694
20200518,A,인천공항1터미널,2915,2844,20200521,5759
20200518,A,인천공항2터미널,1641,1441,20200521,3082
20200518,A,영종,2361,2323,20200521,4684
20200519,A,영종,2349,2442,20200522,4791
20200519,A,인천공항2터미널,1686,1494,20200522,3180
20200519,A,인천공항1터미널,2949,2887,20200522,5836
20200519,A,공항화물청사,2259,2433,20200522,4692
20200519,A,운서,5196,5288,20200522,10484
20200519,A,청라국제도시,5727,5403,20200522,11130
20200519,A,검암,6837,6546,20200522,13383
20200519,A,계양,8731,7930,20200522,16661
20200519,A,김포공항,7245,4709,20200522,11954
20200519,A,마곡나루,7415,6736,20200522,14151
20200519,A,디지털미디어시티,12838,11683,20200522,24521
20200519,A,홍대입구,6007,6233,20200522,12240
20200519,A,공덕,1924,2434,20200522,4358
20200519,A,서울역,5651,5231,20200522,10882
20200520,A,영종,2646,2665,20200523,5311
20200520,A,인천공항2터미널,1600,1410,20200523,3010
20200520,A,인천공항1터미널,3237,3181,20200523,6418
20200520,A,공항화물청사,2332,2584,20200523,4916
20200520,A,운서,5696,5607,20200523,11303
20200520,A,청라국제도시,6022,5662,20200523,11684
20200520,A,검암,7132,6948,20200523,14080
20200520,A,계양,9071,8327,20200523,17398
20200520,A,김포공항,7432,4773,20200523,12205
20200520,A,마곡나루,7737,7101,20200523,14838
20200520,A,디지털미디어시티,13159,11898,20200523,25057
20200520,A,홍대입구,6851,6988,20200523,13839
20200520,A,공덕,2028,2518,20200523,4546
20200520,A,서울역,5927,5397,20200523,11324
20200521,A,홍대입구,7085,7145,20200524,14230
20200521,A,공덕,2080,2627,20200524,4707
20200521,A,서울역,6508,5666,20200524,12174
20200521,A,인천공항2터미널,1727,1638,20200524,3365
20200521,A,영종,2614,2631,20200524,5245
20200521,A,인천공항1터미널,3220,3205,20200524,6425
20200521,A,공항화물청사,2345,2645,20200524,4990
20200521,A,운서,5558,5689,20200524,11247
20200521,A,청라국제도시,5904,5456,20200524,11360
20200521,A,검암,7253,7128,20200524,14381
20200521,A,계양,9338,8457,20200524,17795
20200521,A,김포공항,8129,5112,20200524,13241
20200521,A,마곡나루,7719,7133,20200524,14852
20200521,A,디지털미디어시티,13182,12080,20200524,25262
20200522,A,서울역,7738,7375,20200525,15113
20200522,A,공덕,2077,2891,20200525,4968
20200522,A,홍대입구,7380,7729,20200525,15109
20200522,A,디지털미디어시티,13472,11918,20200525,25390
20200522,A,마곡나루,8053,7086,20200525,15139
20200522,A,김포공항,8360,4958,20200525,13318
20200522,A,계양,9242,8283,20200525,17525
20200522,A,검암,7333,6952,20200525,14285
20200522,A,청라국제도시,5960,5628,20200525,11588
20200522,A,운서,5803,5803,20200525,11606
20200522,A,공항화물청사,2207,2467,20200525,4674
20200522,A,인천공항1터미널,3227,3183,20200525,6410
20200522,A,인천공항2터미널,1729,1537,20200525,3266
20200522,A,영종,2654,2836,20200525,5490
20200523,A,서울역,5513,5702,20200526,11215
20200523,A,공덕,1347,1998,20200526,3345
20200523,A,홍대입구,7114,7036,20200526,14150
20200523,A,디지털미디어시티,5016,4756,20200526,9772
20200523,A,마곡나루,2276,2427,20200526,4703
20200523,A,김포공항,6909,3966,20200526,10875
20200523,A,계양,5937,5457,20200526,11394
20200523,A,검암,4453,4610,20200526,9063
20200523,A,청라국제도시,3318,3294,20200526,6612
20200523,A,운서,5158,5252,20200526,10410
20200523,A,공항화물청사,1259,1304,20200526,2563
20200523,A,인천공항1터미널,2809,2886,20200526,5695
20200523,A,인천공항2터미널,1384,1168,20200526,2552
20200523,A,영종,2316,2336,20200526,4652
20200524,A,검암,2970,3163,20200527,6133
20200524,A,청라국제도시,2138,2059,20200527,4197
20200524,A,운서,3837,4118,20200527,7955
20200524,A,공항화물청사,849,963,20200527,1812
20200524,A,인천공항1터미널,2596,2522,20200527,5118
20200524,A,인천공항2터미널,1312,1161,20200527,2473
20200524,A,영종,1776,1757,20200527,3533
20200524,A,계양,3945,3822,20200527,7767
20200524,A,김포공항,7619,3914,20200527,11533
20200524,A,마곡나루,1669,1854,20200527,3523
20200524,A,디지털미디어시티,2902,2929,20200527,5831
20200524,A,홍대입구,5263,5026,20200527,10289
20200524,A,공덕,913,1127,20200527,2040
20200524,A,서울역,5154,4315,20200527,9469
20200525,A,영종,2673,2632,20200528,5305
20200525,A,인천공항2터미널,1708,1518,20200528,3226
20200525,A,인천공항1터미널,3262,3098,20200528,6360
20200525,A,공항화물청사,2227,2525,20200528,4752
20200525,A,운서,5517,5614,20200528,11131
20200525,A,청라국제도시,5934,5543,20200528,11477
20200525,A,검암,7225,6757,20200528,13982
20200525,A,계양,9261,8414,20200528,17675
20200525,A,김포공항,8181,4765,20200528,12946
20200525,A,마곡나루,7563,6992,20200528,14555
20200525,A,디지털미디어시티,12921,11593,20200528,24514
20200525,A,홍대입구,6626,6753,20200528,13379
20200525,A,공덕,1942,2483,20200528,4425
20200525,A,서울역,6283,5951,20200528,12234
20200526,A,영종,2575,2600,20200529,5175
20200526,A,인천공항2터미널,1619,1518,20200529,3137
20200526,A,인천공항1터미널,3063,2976,20200529,6039
20200526,A,공항화물청사,2332,2613,20200529,4945
20200526,A,운서,5490,5415,20200529,10905
20200526,A,청라국제도시,5960,5567,20200529,11527
20200526,A,검암,7209,6814,20200529,14023
20200526,A,계양,9150,8334,20200529,17484
20200526,A,김포공항,7990,4869,20200529,12859
20200526,A,마곡나루,7620,6993,20200529,14613
20200526,A,디지털미디어시티,13214,12210,20200529,25424
20200526,A,홍대입구,6765,6945,20200529,13710
20200526,A,공덕,2044,2682,20200529,4726
20200526,A,서울역,5886,5370,20200529,11256
20200527,A,영종,2698,2793,20200530,5491
20200527,A,인천공항2터미널,1579,1391,20200530,2970
20200527,A,인천공항1터미널,3323,3195,20200530,6518
20200527,A,공항화물청사,2353,2626,20200530,4979
20200527,A,운서,5767,5729,20200530,11496
20200527,A,청라국제도시,5947,5658,20200530,11605
20200527,A,검암,7226,7030,20200530,14256
20200527,A,계양,9135,8323,20200530,17458
20200527,A,김포공항,7756,5093,20200530,12849
20200527,A,마곡나루,7859,7136,20200530,14995
20200527,A,디지털미디어시티,13097,11927,20200530,25024
20200527,A,홍대입구,7256,7351,20200530,14607
20200527,A,공덕,2014,2745,20200530,4759
20200527,A,서울역,6246,5568,20200530,11814
20200528,A,영종,2665,2731,20200531,5396
20200528,A,인천공항2터미널,1671,1567,20200531,3238
20200528,A,인천공항1터미널,3229,3142,20200531,6371
20200528,A,공항화물청사,2287,2586,20200531,4873
20200528,A,운서,5750,5785,20200531,11535
20200528,A,청라국제도시,6036,5648,20200531,11684
20200528,A,검암,7149,7059,20200531,14208
20200528,A,계양,9065,8312,20200531,17377
20200528,A,김포공항,8262,5145,20200531,13407
20200528,A,마곡나루,7683,7085,20200531,14768
20200528,A,디지털미디어시티,13310,12205,20200531,25515
20200528,A,홍대입구,6998,7292,20200531,14290
20200528,A,공덕,2080,2608,20200531,4688
20200528,A,서울역,6536,5754,20200531,12290
20200529,A,서울역,7466,7526,20200601,14992
